,ServiceProvider,TestType,LSA,month,DataSpeed,RxLevel
26,AIRTEL,download,Andhra Pradesh,2020-11-01,11214.56857573474,-84.92294649585531
27,AIRTEL,download,Andhra Pradesh,2020-12-01,11658.782227370511,-83.55849743504882
28,AIRTEL,download,Assam,2018-09-01,13138.551322751322,-96.5015873015873
29,AIRTEL,download,Assam,2018-10-01,14439.254745254746,-93.62537462537462
30,AIRTEL,download,Assam,2018-11-01,11895.550282485876,-95.8045197740113
31,AIRTEL,download,Assam,2018-12-01,12851.241877256318,-94.17617328519856
32,AIRTEL,download,Assam,2019-01-01,14115.71411969785,-93.49041255084254
33,AIRTEL,download,Assam,2019-02-01,14636.135345221765,-94.09785093735711
34,AIRTEL,download,Assam,2019-03-01,13404.779002320185,-92.12064965197216
35,AIRTEL,download,Assam,2019-04-01,10779.550102249488,-92.74233128834356
36,AIRTEL,download,Assam,2019-05-01,10442.325396825398,-96.75661375661376
37,AIRTEL,download,Assam,2019-06-01,8938.260981912144,-96.95348837209302
38,AIRTEL,download,Assam,2019-07-01,8754.532142857142,-96.08571428571429
39,AIRTEL,download,Assam,2019-08-01,5925.770491803279,-95.60655737704919
40,AIRTEL,download,Assam,2019-09-01,7870.0488888888885,-97.56444444444445
41,AIRTEL,download,Assam,2019-10-01,7871.43722943723,-96.93073593073593
42,AIRTEL,download,Assam,2019-11-01,8701.5,-96.11585365853658
43,AIRTEL,download,Assam,2019-12-01,6777.6558441558445,-93.7987012987013
44,AIRTEL,download,Assam,2020-01-01,4865.5,-97.55405405405405
45,AIRTEL,download,Assam,2020-02-01,5246.949579831933,-91.0672268907563
46,AIRTEL,download,Assam,2020-03-01,3929.230769230769,-86.89940828402366
47,AIRTEL,download,Assam,2020-04-01,2963.085910652921,-93.85223367697594
48,AIRTEL,download,Assam,2020-05-01,4270.315789473684,-86.7511961722488
49,AIRTEL,download,Assam,2020-06-01,3515.712598425197,-85.46850393700787
50,AIRTEL,download,Assam,2020-07-01,3856.514657980456,-89.83061889250814
51,AIRTEL,download,Assam,2020-08-01,5687.986842105263,-89.70175438596492
52,AIRTEL,download,Assam,2020-09-01,5525.326086956522,-86.19021739130434
53,AIRTEL,download,Assam,2020-10-01,6261.326693227092,-82.24302788844622
54,AIRTEL,download,Assam,2020-11-01,5304.8,-88.1103448275862
55,AIRTEL,download,Assam,2020-12-01,6019.281081081081,-80.6972972972973
56,AIRTEL,download,Bihar,2018-09-01,8569.076669802445,-95.64816556914393
57,AIRTEL,download,Bihar,2018-10-01,7623.601941747573,-93.46642394822007
58,AIRTEL,download,Bihar,2018-11-01,7636.400462962963,-93.73996913580247
59,AIRTEL,download,Bihar,2018-12-01,6391.933311958961,-94.85187560115422
60,AIRTEL,download,Bihar,2019-01-01,6216.3087248322145,-93.50497570006942
61,AIRTEL,download,Bihar,2019-02-01,7240.348682459409,-94.97045515038594
62,AIRTEL,download,Bihar,2019-03-01,6382.000764720877,-94.7509559010961
63,AIRTEL,download,Bihar,2019-04-01,8086.294370229008,-96.97757633587786
64,AIRTEL,download,Bihar,2019-05-01,8678.070517629407,-96.06901725431358
65,AIRTEL,download,Bihar,2019-06-01,8071.1686517389235,-96.7775131014769
66,AIRTEL,download,Bihar,2019-07-01,8535.271698113207,-98.03811320754717
67,AIRTEL,download,Bihar,2019-08-01,7982.618603251053,-97.48284166164962
68,AIRTEL,download,Bihar,2019-09-01,8286.468118195957,-97.59253499222395
69,AIRTEL,download,Bihar,2019-10-01,6976.825872182772,-98.25501698054956
70,AIRTEL,download,Bihar,2019-11-01,7163.15004840271,-97.73217166828009
71,AIRTEL,download,Bihar,2019-12-01,6198.134179821551,-97.42999313658201
72,AIRTEL,download,Bihar,2020-01-01,6721.080087939698,-97.45760050251256
73,AIRTEL,download,Bihar,2020-02-01,6944.866617538688,-93.17943994104643
74,AIRTEL,download,Bihar,2020-03-01,5552.477353149327,-95.2515923566879
75,AIRTEL,download,Bihar,2020-04-01,5571.432775919732,-95.73846153846154
76,AIRTEL,download,Bihar,2020-05-01,6921.331617331617,-93.7996567996568
77,AIRTEL,download,Bihar,2020-06-01,6928.503878195921,-93.61735133582305
78,AIRTEL,download,Bihar,2020-07-01,6644.831056170028,-91.90284103231403
79,AIRTEL,download,Bihar,2020-08-01,6911.402638762512,-90.9433575978162
80,AIRTEL,download,Bihar,2020-09-01,6127.313424009461,-89.34792036270451
81,AIRTEL,download,Bihar,2020-10-01,6583.992008639309,-87.84384449244061
82,AIRTEL,download,Bihar,2020-11-01,6928.029107373868,-85.48771021992238
83,AIRTEL,download,Bihar,2020-12-01,7306.84912204639,-83.2308692824626
84,AIRTEL,download,Chennai,2018-09-01,9748.677139761647,-93.12567713976165
85,AIRTEL,download,Chennai,2018-10-01,8221.406658739596,-95.26991676575506
86,AIRTEL,download,Chennai,2018-11-01,8323.211146838157,-95.30760986066453
87,AIRTEL,download,Chennai,2018-12-01,8849.44512195122,-94.8201219512195
88,AIRTEL,download,Chennai,2019-01-01,7497.637254901961,-93.91973039215686
89,AIRTEL,download,Chennai,2019-02-01,7906.546181818182,-92.40654545454545
90,AIRTEL,download,Chennai,2019-03-01,6435.118681318681,-92.38681318681319
91,AIRTEL,download,Chennai,2019-04-01,6985.850102669405,-92.44250513347022
92,AIRTEL,download,Chennai,2019-05-01,7683.896749521989,-92.37858508604207
93,AIRTEL,download,Chennai,2019-06-01,6827.022491349481,-93.25086505190312
94,AIRTEL,download,Chennai,2019-07-01,6511.724452554745,-92.41240875912409
95,AIRTEL,download,Chennai,2019-08-01,6392.107594936709,-92.74683544303798
96,AIRTEL,download,Chennai,2019-09-01,7304.923478260869,-93.66956521739131
97,AIRTEL,download,Chennai,2019-10-01,7386.826595744681,-92.88510638297872
98,AIRTEL,download,Chennai,2019-11-01,6648.5930599369085,-93.31072555205047
99,AIRTEL,download,Chennai,2019-12-01,5856.086471408647,-91.19804741980474
100,AIRTEL,download,Chennai,2020-01-01,7375.311989100817,-93.80653950953679
101,AIRTEL,download,Chennai,2020-02-01,6981.568607068607,-91.51039501039502
102,AIRTEL,download,Chennai,2020-03-01,6202.700520833333,-90.61067708333333
103,AIRTEL,download,Chennai,2020-04-01,6638.309290953545,-92.49266503667482
104,AIRTEL,download,Chennai,2020-05-01,10235.194267515924,-91.36942675159236
105,AIRTEL,download,Chennai,2020-06-01,8408.05547652916,-91.1977240398293
106,AIRTEL,download,Chennai,2020-07-01,9802.430499325235,-89.09986504723346
107,AIRTEL,download,Chennai,2020-08-01,9402.246487867178,-85.28224776500639
108,AIRTEL,download,Chennai,2020-09-01,9987.754364089775,-86.76932668329177
109,AIRTEL,download,Chennai,2020-10-01,8717.598014888337,-84.90322580645162
110,AIRTEL,download,Chennai,2020-11-01,8952.143001007049,-85.7703927492447
111,AIRTEL,download,Chennai,2020-12-01,8327.693581780539,-84.48447204968944
112,AIRTEL,download,Delhi,2018-09-01,11644.322193015396,-96.75929402929027
113,AIRTEL,download,Delhi,2018-10-01,11560.53948199621,-95.53916614024006
114,AIRTEL,download,Delhi,2018-11-01,11264.89559593471,-95.82907299045273
115,AIRTEL,download,Delhi,2018-12-01,9923.231206057328,-96.04434829637643
116,AIRTEL,download,Delhi,2019-01-01,9435.627861665855,-95.94325377496347
117,AIRTEL,download,Delhi,2019-02-01,9881.636283446045,-96.28609232578653
118,AIRTEL,download,Delhi,2019-03-01,8945.244666207846,-96.33069511355815
119,AIRTEL,download,Delhi,2019-04-01,10301.223872950819,-94.92930327868852
120,AIRTEL,download,Delhi,2019-05-01,8741.903826266804,-95.57083764219234
121,AIRTEL,download,Delhi,2019-06-01,9314.770842621489,-95.76370931787784
122,AIRTEL,download,Delhi,2019-07-01,7823.216718266254,-95.39141972578506
123,AIRTEL,download,Delhi,2019-08-01,8176.411559348332,-95.98991466252909
124,AIRTEL,download,Delhi,2019-09-01,8526.336808703536,-95.91387126019946
125,AIRTEL,download,Delhi,2019-10-01,8964.944237918216,-96.21455124800849
126,AIRTEL,download,Delhi,2019-11-01,7325.98252969951,-95.37735849056604
127,AIRTEL,download,Delhi,2019-12-01,6795.343237250554,-95.16718403547672
128,AIRTEL,download,Delhi,2020-01-01,6508.197017268446,-93.68328100470957
129,AIRTEL,download,Delhi,2020-02-01,6532.840389294404,-93.10510948905109
130,AIRTEL,download,Delhi,2020-03-01,6684.107669616519,-92.54326450344149
131,AIRTEL,download,Delhi,2020-04-01,4932.19283065513,-92.56365883807169
132,AIRTEL,download,Delhi,2020-05-01,6798.008044554455,-92.47710396039604
133,AIRTEL,download,Delhi,2020-06-01,7680.348848603626,-92.42038216560509
134,AIRTEL,download,Delhi,2020-07-01,7872.17860584645,-92.16061676839062
135,AIRTEL,download,Delhi,2020-08-01,7921.443498452012,-91.93808049535603
136,AIRTEL,download,Delhi,2020-09-01,7018.565175410364,-86.8966849050531
137,AIRTEL,download,Delhi,2020-10-01,7980.8185157972075,-84.9669360764144
138,AIRTEL,download,Delhi,2020-11-01,8799.752446982055,-82.31729200652529
139,AIRTEL,download,Delhi,2020-12-01,9006.945110166216,-82.31928875144956
140,AIRTEL,download,Gujarat,2018-09-01,6352.544989775051,-93.01329243353783
141,AIRTEL,download,Gujarat,2018-10-01,9074.215716486902,-93.96995377503852
142,AIRTEL,download,Gujarat,2018-11-01,9156.634551495017,-92.82834994462901
143,AIRTEL,download,Gujarat,2018-12-01,12327.70971950424,-94.54337899543378
144,AIRTEL,download,Gujarat,2019-01-01,12495.01052631579,-94.82412280701755
145,AIRTEL,download,Gujarat,2019-02-01,12321.529443254818,-95.53051391862955
146,AIRTEL,download,Gujarat,2019-03-01,12507.374157991428,-94.72198407838334
147,AIRTEL,download,Gujarat,2019-04-01,11739.521739130434,-94.92951251646903
148,AIRTEL,download,Gujarat,2019-05-01,12799.309708737865,-95.05339805825243
149,AIRTEL,download,Gujarat,2019-06-01,11269.939769707706,-95.51904340124004
150,AIRTEL,download,Gujarat,2019-07-01,12356.588607594937,-95.57172995780591
151,AIRTEL,download,Gujarat,2019-08-01,12154.778964667214,-96.2645850451931
152,AIRTEL,download,Gujarat,2019-09-01,11800.388561816653,-96.54415475189235
153,AIRTEL,download,Gujarat,2019-10-01,11317.144371941273,-94.74796084828711
154,AIRTEL,download,Gujarat,2019-11-01,10166.239299610896,-96.04571984435798
155,AIRTEL,download,Gujarat,2019-12-01,9164.226846424384,-94.51406799531067
156,AIRTEL,download,Gujarat,2020-01-01,10630.499398315284,-93.12575210589651
157,AIRTEL,download,Gujarat,2020-02-01,10497.790844514602,-91.0915548539858
158,AIRTEL,download,Gujarat,2020-03-01,6699.760416666667,-91.53943452380952
159,AIRTEL,download,Gujarat,2020-04-01,5470.036121673003,-91.99049429657795
160,AIRTEL,download,Gujarat,2020-05-01,6756.474111675127,-89.64263959390863
161,AIRTEL,download,Gujarat,2020-06-01,8372.487106017192,-90.06685768863419
162,AIRTEL,download,Gujarat,2020-07-01,7010.89543203082,-91.17556411667584
163,AIRTEL,download,Gujarat,2020-08-01,6624.4954351795495,-89.86548995739501
164,AIRTEL,download,Gujarat,2020-09-01,6983.054918527459,-87.32106216053108
165,AIRTEL,download,Gujarat,2020-10-01,7256.401315789473,-88.08004385964912
166,AIRTEL,download,Gujarat,2020-11-01,8395.316872427984,-83.45816186556927
167,AIRTEL,download,Gujarat,2020-12-01,7089.205002452182,-82.56792545365376
168,AIRTEL,download,Haryana,2018-09-01,12750.64745762712,-92.58389830508474
169,AIRTEL,download,Haryana,2018-10-01,12330.057324840764,-93.16985138004246
170,AIRTEL,download,Haryana,2018-11-01,12307.371153846154,-93.48589743589744
171,AIRTEL,download,Haryana,2018-12-01,13326.561650992686,-91.90961337513062
172,AIRTEL,download,Haryana,2019-01-01,11546.412756028001,-91.62872698988852
173,AIRTEL,download,Haryana,2019-02-01,10190.715529753266,-92.53519593613933
174,AIRTEL,download,Haryana,2019-03-01,9575.73982869379,-91.87366167023555
175,AIRTEL,download,Haryana,2019-04-01,10206.93152173913,-92.21195652173913
176,AIRTEL,download,Haryana,2019-05-01,10179.683015440509,-92.67938237965485
177,AIRTEL,download,Haryana,2019-06-01,8606.672169811322,-92.34827044025157
178,AIRTEL,download,Haryana,2019-07-01,11187.752136752137,-93.13125763125763
179,AIRTEL,download,Haryana,2019-08-01,8421.467991169979,-93.85504047093451
180,AIRTEL,download,Haryana,2019-09-01,9503.150507848568,-93.16435826408126
181,AIRTEL,download,Haryana,2019-10-01,10352.417223459539,-93.76540460282108
182,AIRTEL,download,Haryana,2019-11-01,10016.24820143885,-95.18345323741008
183,AIRTEL,download,Haryana,2019-12-01,9258.560033585223,-95.36859781696053
184,AIRTEL,download,Haryana,2020-01-01,10619.328165374676,-95.921834625323
185,AIRTEL,download,Haryana,2020-02-01,10595.80981223501,-94.09448818897638
186,AIRTEL,download,Haryana,2020-03-01,7773.189158667419,-89.70016939582158
187,AIRTEL,download,Haryana,2020-04-01,6405.066633761106,-89.31441263573544
188,AIRTEL,download,Haryana,2020-05-01,9084.65650969529,-90.58725761772853
189,AIRTEL,download,Haryana,2020-06-01,8871.454851752022,-88.96967654986523
190,AIRTEL,download,Haryana,2020-07-01,8913.92857142857,-89.17397454031118
191,AIRTEL,download,Haryana,2020-08-01,8951.765423242468,-88.19440459110473
192,AIRTEL,download,Haryana,2020-09-01,8768.605741626794,-85.62153110047846
193,AIRTEL,download,Haryana,2020-10-01,7973.575662042876,-83.84174022698613
194,AIRTEL,download,Haryana,2020-11-01,8303.084710743802,-84.51549586776859
195,AIRTEL,download,Haryana,2020-12-01,9456.955993930198,-79.92716236722306
196,AIRTEL,download,Himachal Pradesh,2018-09-01,10400.61471861472,-94.46103896103897
197,AIRTEL,download,Himachal Pradesh,2018-10-01,15254.619565217392,-94.22360248447205
198,AIRTEL,download,Himachal Pradesh,2018-11-01,13923.702199661591,-95.69373942470389
199,AIRTEL,download,Himachal Pradesh,2018-12-01,14004.77358490566,-95.6672384219554
200,AIRTEL,download,Himachal Pradesh,2019-01-01,12020.86197021764,-96.92268041237114
201,AIRTEL,download,Himachal Pradesh,2019-02-01,10575.514845605701,-94.3040380047506
202,AIRTEL,download,Himachal Pradesh,2019-03-01,10529.376078205865,-93.55779183438757
203,AIRTEL,download,Himachal Pradesh,2019-04-01,14117.4796686747,-94.90060240963855
204,AIRTEL,download,Himachal Pradesh,2019-05-01,12859.430213464697,-94.18555008210181
205,AIRTEL,download,Himachal Pradesh,2019-06-01,12091.385232744784,-94.54895666131621
206,AIRTEL,download,Himachal Pradesh,2019-07-01,10999.787446504994,-95.23894436519258
207,AIRTEL,download,Himachal Pradesh,2019-08-01,10478.015384615384,-96.61678321678322
208,AIRTEL,download,Himachal Pradesh,2019-09-01,9394.743243243243,-95.94744744744744
209,AIRTEL,download,Himachal Pradesh,2019-10-01,10841.412331406551,-96.20038535645472
210,AIRTEL,download,Himachal Pradesh,2019-11-01,9067.072052401747,-93.68995633187772
211,AIRTEL,download,Himachal Pradesh,2019-12-01,7051.893939393939,-97.52727272727273
212,AIRTEL,download,Himachal Pradesh,2020-01-01,7374.926078028748,-95.10882956878851
213,AIRTEL,download,Himachal Pradesh,2020-02-01,6665.712068965518,-89.88103448275862
214,AIRTEL,download,Himachal Pradesh,2020-03-01,7485.378839590444,-92.43003412969283
215,AIRTEL,download,Himachal Pradesh,2020-04-01,3581.7675840978595,-91.17125382262996
216,AIRTEL,download,Himachal Pradesh,2020-05-01,4744.5207100591715,-91.88461538461539
217,AIRTEL,download,Himachal Pradesh,2020-06-01,4344.575569358178,-89.90062111801242
218,AIRTEL,download,Himachal Pradesh,2020-07-01,3876.997701149425,-90.93563218390804
219,AIRTEL,download,Himachal Pradesh,2020-08-01,3774.2136894824707,-92.06510851419031
220,AIRTEL,download,Himachal Pradesh,2020-09-01,3557.59375,-91.16666666666667
221,AIRTEL,download,Himachal Pradesh,2020-10-01,5405.304761904762,-87.97142857142858
222,AIRTEL,download,Himachal Pradesh,2020-11-01,5770.726907630522,-81.94377510040161
223,AIRTEL,download,Himachal Pradesh,2020-12-01,4377.945558739255,-79.45845272206304
224,AIRTEL,download,Jammu & Kashmir,2018-09-01,11734.049191374663,-94.06199460916442
225,AIRTEL,download,Jammu & Kashmir,2018-10-01,13646.372457873329,-93.9093550261476
226,AIRTEL,download,Jammu & Kashmir,2018-11-01,12795.61720904578,-92.78323221180364
227,AIRTEL,download,Jammu & Kashmir,2018-12-01,11599.047297297297,-92.95135135135135
228,AIRTEL,download,Jammu & Kashmir,2019-01-01,9054.56644295302,-94.6738255033557
229,AIRTEL,download,Jammu & Kashmir,2019-02-01,10138.37712895377,-94.59367396593674
230,AIRTEL,download,Jammu & Kashmir,2019-03-01,10722.715579710144,-95.17028985507247
231,AIRTEL,download,Jammu & Kashmir,2019-04-01,10212.201520912547,-94.63878326996198
232,AIRTEL,download,Jammu & Kashmir,2019-05-01,10671.986338797815,-93.8415300546448
233,AIRTEL,download,Jammu & Kashmir,2019-06-01,10567.568445475637,-93.14385150812065
234,AIRTEL,download,Jammu & Kashmir,2019-07-01,10572.098081023454,-94.60341151385927
235,AIRTEL,download,Jammu & Kashmir,2019-08-01,8785.957142857143,-92.81428571428572
236,AIRTEL,download,Jammu & Kashmir,2019-09-01,15852.6,-104.0
237,AIRTEL,download,Jammu & Kashmir,2019-10-01,9730.4,-94.4
238,AIRTEL,download,Jammu & Kashmir,2019-11-01,3710.0,-73.0
239,AIRTEL,download,Jammu & Kashmir,2019-12-01,3125.75,-96.0
240,AIRTEL,download,Jammu & Kashmir,2020-01-01,4657.444444444444,-101.66666666666667
241,AIRTEL,download,Jammu & Kashmir,2020-02-01,21885.7,-95.5
242,AIRTEL,download,Jammu & Kashmir,2020-03-01,799.4259927797834,-92.37906137184116
243,AIRTEL,download,Jammu & Kashmir,2020-04-01,577.8480392156863,-88.79411764705883
244,AIRTEL,download,Jammu & Kashmir,2020-05-01,346.1666666666667,-91.35833333333333
245,AIRTEL,download,Jammu & Kashmir,2020-06-01,1351.745145631068,-93.91990291262135
246,AIRTEL,download,Jammu & Kashmir,2020-07-01,840.5841584158416,-95.67326732673267
247,AIRTEL,download,Jammu & Kashmir,2020-08-01,1274.635687732342,-89.9182156133829
248,AIRTEL,download,Jammu & Kashmir,2020-09-01,3110.4379084967322,-88.6470588235294
249,AIRTEL,download,Jammu & Kashmir,2020-10-01,3869.321243523316,-90.25388601036269
250,AIRTEL,download,Jammu & Kashmir,2020-11-01,2288.2571428571428,-85.94285714285714
251,AIRTEL,download,Jammu & Kashmir,2020-12-01,2649.0061728395062,-88.39197530864197
252,AIRTEL,download,Karnataka,2018-09-01,8890.33309300649,-94.85940879596251
253,AIRTEL,download,Karnataka,2018-10-01,8621.537433155081,-94.39185977421272
254,AIRTEL,download,Karnataka,2018-11-01,7840.963548387097,-93.47806451612904
255,AIRTEL,download,Karnataka,2018-12-01,7616.133531960997,-93.85725893824485
256,AIRTEL,download,Karnataka,2019-01-01,6595.600086188321,-94.16354234001292
257,AIRTEL,download,Karnataka,2019-02-01,7165.590810680779,-94.09742602838585
258,AIRTEL,download,Karnataka,2019-03-01,7481.1325908247145,-93.70883054892602
259,AIRTEL,download,Karnataka,2019-04-01,8799.10097465887,-92.90682261208578
260,AIRTEL,download,Karnataka,2019-05-01,7530.357374017568,-93.7799352750809
261,AIRTEL,download,Karnataka,2019-06-01,6928.765787370104,-94.43804956035171
262,AIRTEL,download,Karnataka,2019-07-01,5631.973984319316,-93.59978617248753
263,AIRTEL,download,Karnataka,2019-08-01,5698.567924528302,-94.25408805031446
264,AIRTEL,download,Karnataka,2019-09-01,6509.958172231986,-95.06080843585237
265,AIRTEL,download,Karnataka,2019-10-01,5870.288146692862,-95.25998690242305
266,AIRTEL,download,Karnataka,2019-11-01,6065.539934800326,-95.8398533007335
267,AIRTEL,download,Karnataka,2019-12-01,5576.514077509109,-96.58496190791652
268,AIRTEL,download,Karnataka,2020-01-01,5991.288360853806,-95.10310108739428
269,AIRTEL,download,Karnataka,2020-02-01,6399.410905002811,-92.03653738055087
270,AIRTEL,download,Karnataka,2020-03-01,4731.289756997847,-91.7167025530606
271,AIRTEL,download,Karnataka,2020-04-01,4588.300344657804,-93.58936484490398
272,AIRTEL,download,Karnataka,2020-05-01,6476.76297218763,-93.81859692818597
273,AIRTEL,download,Karnataka,2020-06-01,7840.885150812065,-91.65429234338747
274,AIRTEL,download,Karnataka,2020-07-01,6890.190518984497,-91.96225567288249
275,AIRTEL,download,Karnataka,2020-08-01,6310.845150774247,-92.32464004346645
276,AIRTEL,download,Karnataka,2020-09-01,7251.04994192799,-90.2767131242741
277,AIRTEL,download,Karnataka,2020-10-01,7296.026551070171,-90.36954754808995
278,AIRTEL,download,Karnataka,2020-11-01,6961.338783706254,-89.36689615605279
279,AIRTEL,download,Karnataka,2020-12-01,7138.871382636656,-86.69255503339105
280,AIRTEL,download,Kerala,2018-09-01,10387.103423680457,-99.88088445078459
281,AIRTEL,download,Kerala,2018-10-01,11102.010423452768,-100.81107491856677
282,AIRTEL,download,Kerala,2018-11-01,10528.438803894298,-101.21140472878999
283,AIRTEL,download,Kerala,2018-12-01,12883.69407705578,-98.56181713628523
284,AIRTEL,download,Kerala,2019-01-01,10224.153473344104,-99.14431879375337
285,AIRTEL,download,Kerala,2019-02-01,10949.14318975553,-100.37019790454016
286,AIRTEL,download,Kerala,2019-03-01,11758.44798745426,-99.18923157344486
287,AIRTEL,download,Kerala,2019-04-01,10693.991637630663,-99.16445993031358
288,AIRTEL,download,Kerala,2019-05-01,12279.817555938038,-100.25043029259896
289,AIRTEL,download,Kerala,2019-06-01,11241.255970606246,-99.91365584813227
290,AIRTEL,download,Kerala,2019-07-01,11102.527217125382,-100.07217125382263
291,AIRTEL,download,Kerala,2019-08-01,9756.745655608214,-100.47498683517641
292,AIRTEL,download,Kerala,2019-09-01,8783.574685534591,-100.74803459119497
293,AIRTEL,download,Kerala,2019-10-01,10019.799911660777,-99.7398409893993
294,AIRTEL,download,Kerala,2019-11-01,10176.001135718341,-99.70812038614423
295,AIRTEL,download,Kerala,2019-12-01,9422.926417370325,-100.17088862082831
296,AIRTEL,download,Kerala,2020-01-01,10247.612962117755,-99.14011866727522
297,AIRTEL,download,Kerala,2020-02-01,10256.229392971247,-98.09840255591054
298,AIRTEL,download,Kerala,2020-03-01,8714.924584576054,-96.49467405198125
299,AIRTEL,download,Kerala,2020-04-01,6850.321109693878,-98.47576530612245
300,AIRTEL,download,Kerala,2020-05-01,8399.968221771467,-95.94083840432725
301,AIRTEL,download,Kerala,2020-06-01,7660.7992402659065,-96.43931623931624
302,AIRTEL,download,Kerala,2020-07-01,6861.661556407265,-94.98466922179637
303,AIRTEL,download,Kerala,2020-08-01,6917.240215689685,-94.26248043137937
304,AIRTEL,download,Kerala,2020-09-01,7723.273592085236,-91.42180365296804
305,AIRTEL,download,Kerala,2020-10-01,7902.682112605879,-91.76166749709351
306,AIRTEL,download,Kerala,2020-11-01,7485.003362573099,-89.94254385964912
307,AIRTEL,download,Kerala,2020-12-01,7177.6469497114595,-89.83511953833471
308,AIRTEL,download,Kolkata,2018-09-01,11146.229069767442,-96.11511627906977
309,AIRTEL,download,Kolkata,2018-10-01,10824.996368038741,-95.7590799031477
310,AIRTEL,download,Kolkata,2018-11-01,10761.882595262616,-94.89598352214212
311,AIRTEL,download,Kolkata,2018-12-01,8816.947904869763,-96.62627406568517
312,AIRTEL,download,Kolkata,2019-01-01,10523.656899810963,-96.43856332703214
313,AIRTEL,download,Kolkata,2019-02-01,9016.232606438214,-97.21391484942887
314,AIRTEL,download,Kolkata,2019-03-01,9185.133817427386,-97.0695020746888
315,AIRTEL,download,Kolkata,2019-04-01,7520.192408376964,-96.77356020942409
316,AIRTEL,download,Kolkata,2019-05-01,7448.177125506073,-99.55161943319838
317,AIRTEL,download,Kolkata,2019-06-01,9508.139889196676,-98.15789473684211
318,AIRTEL,download,Kolkata,2019-07-01,9073.473255813953,-95.93139534883721
319,AIRTEL,download,Kolkata,2019-08-01,11589.466666666667,-97.11929824561403
320,AIRTEL,download,Kolkata,2019-09-01,8831.324393358876,-96.95530012771393
321,AIRTEL,download,Kolkata,2019-10-01,7859.586666666667,-96.736
322,AIRTEL,download,Kolkata,2019-11-01,8668.674757281553,-96.0032362459547
323,AIRTEL,download,Kolkata,2019-12-01,11037.496314496315,-93.2997542997543
324,AIRTEL,download,Kolkata,2020-01-01,11495.054462934948,-96.1981845688351
325,AIRTEL,download,Kolkata,2020-02-01,8359.296752519596,-93.16909294512878
326,AIRTEL,download,Kolkata,2020-03-01,6265.014462809917,-93.48657024793388
327,AIRTEL,download,Kolkata,2020-04-01,5602.510993843448,-95.67194371152155
328,AIRTEL,download,Kolkata,2020-05-01,6178.323366555925,-92.51052048726467
329,AIRTEL,download,Kolkata,2020-06-01,7725.858126721763,-94.79820936639119
330,AIRTEL,download,Kolkata,2020-07-01,8718.784053156147,-93.43986710963455
331,AIRTEL,download,Kolkata,2020-08-01,8475.466019417476,-90.20741394527802
332,AIRTEL,download,Kolkata,2020-09-01,11246.010092514718,-88.41126997476871
333,AIRTEL,download,Kolkata,2020-10-01,10438.70947368421,-86.03263157894737
334,AIRTEL,download,Kolkata,2020-11-01,10973.272311212815,-86.60526315789474
335,AIRTEL,download,Kolkata,2020-12-01,9028.69867549669,-84.9823399558499
336,AIRTEL,download,Madhya Pradesh,2018-09-01,12219.82686691698,-93.06466416353776
337,AIRTEL,download,Madhya Pradesh,2018-10-01,10542.062191510366,-92.62882527147087
338,AIRTEL,download,Madhya Pradesh,2018-11-01,11619.603965183753,-91.83365570599614
339,AIRTEL,download,Madhya Pradesh,2018-12-01,10298.491497975709,-92.16923076923077
340,AIRTEL,download,Madhya Pradesh,2019-01-01,10687.395532646047,-92.08041237113402
341,AIRTEL,download,Madhya Pradesh,2019-02-01,11065.731092436974,-91.78285714285714
342,AIRTEL,download,Madhya Pradesh,2019-03-01,11690.576687116565,-92.29486196319019
343,AIRTEL,download,Madhya Pradesh,2019-04-01,11473.654373024236,-92.13329820864067
344,AIRTEL,download,Madhya Pradesh,2019-05-01,11598.106397774687,-92.28929068150208
345,AIRTEL,download,Madhya Pradesh,2019-06-01,10853.063035495716,-92.9516523867809
346,AIRTEL,download,Madhya Pradesh,2019-07-01,11182.220424107143,-93.92299107142857
347,AIRTEL,download,Madhya Pradesh,2019-08-01,9394.654696132597,-94.82412523020258
348,AIRTEL,download,Madhya Pradesh,2019-09-01,9826.923273657289,-93.41687979539643
349,AIRTEL,download,Madhya Pradesh,2019-10-01,9632.520973154362,-93.06921140939598
350,AIRTEL,download,Madhya Pradesh,2019-11-01,9994.253107344633,-91.65254237288136
351,AIRTEL,download,Madhya Pradesh,2019-12-01,9001.979174278407,-91.28936792108148
352,AIRTEL,download,Madhya Pradesh,2020-01-01,9129.579466119096,-91.00164271047228
353,AIRTEL,download,Madhya Pradesh,2020-02-01,9736.990157480315,-90.43635170603675
354,AIRTEL,download,Madhya Pradesh,2020-03-01,7903.274478330658,-89.99304440877475
355,AIRTEL,download,Madhya Pradesh,2020-04-01,6789.411103767349,-90.3529411764706
356,AIRTEL,download,Madhya Pradesh,2020-05-01,9690.785823170732,-85.51295731707317
357,AIRTEL,download,Madhya Pradesh,2020-06-01,8213.697841726618,-86.31318944844125
358,AIRTEL,download,Madhya Pradesh,2020-07-01,8318.121794871795,-89.14972527472527
359,AIRTEL,download,Madhya Pradesh,2020-08-01,7772.277653631285,-88.93966480446927
360,AIRTEL,download,Madhya Pradesh,2020-09-01,6637.381466742468,-88.76691301876066
361,AIRTEL,download,Madhya Pradesh,2020-10-01,7399.843248836006,-86.72788411795138
362,AIRTEL,download,Madhya Pradesh,2020-11-01,9516.308559712968,-81.57150179395182
